year,month,day,time_bin,city,time_pdt,temp_F,humidity_perc,Visibility_mi,wind_dir,wind_mph,precipitation_in,events,conditions
2018,4,13,4/13/18,chi,6:51 PM,41,89%,6,NNE,12.7,0.01,,Overcast
2018,4,13,4/13/18,chi,7:29 PM,39.9,93%,7,NNE,19.6,,,Overcast
2018,4,13,4/13/18,chi,7:51 PM,39.9,93%,9,NNE,13.8,,,Overcast
2018,4,13,4/13/18,chi,8:12 PM,39.9,93%,10,NNE,18.4,,,Overcast
2018,4,13,4/13/18,chi,8:51 PM,41,89%,10,NE,15,,,Overcast
2018,4,13,4/13/18,chi,9:51 PM,39.9,93%,10,NE,13.8,,,Overcast
2018,4,13,4/13/18,chi,10:51 PM,39.9,89%,10,NNE,16.1,0,Rain,Light Rain
2018,4,13,4/13/18,chi,11:51 PM,39,93%,10,NNE,20.7,0.04,,Overcast
2018,4,14,4/14/18,chi,12:51 AM,39,89%,6,NE,19.6,0.01,Rain,Light Rain
2018,4,14,4/14/18,chi,1:51 AM,39,89%,4,NE,19.6,0.07,Rain,Rain
2018,4,14,4/14/18,chi,2:22 AM,39,89%,7,NNE,19.6,0.12,Rain,Light Rain
2018,4,14,4/14/18,chi,2:51 AM,39,89%,4,NNE,20.7,0.22,Rain,Rain
2018,4,14,4/14/18,chi,3:03 AM,39,89%,6,NNE,19.6,0.04,Rain,Rain
2018,4,14,4/14/18,chi,3:51 AM,39,89%,10,NNE,18.4,0.11,Rain,Light Rain
2018,4,14,4/14/18,chi,4:51 AM,37.9,89%,10,NNE,18.4,0.02,Rain,Light Rain
2018,4,14,4/14/18,chi,5:51 AM,37.9,93%,8,NNE,19.6,0.04,Rain,Light Rain
2018,4,14,4/14/18,chi,6:51 AM,39,89%,9,NE,27.6,0.04,Rain,Light Rain
2018,4,14,4/14/18,chi,7:51 AM,39,89%,9,NE,25.3,0.01,,Light Drizzle
2018,4,14,4/14/18,chi,8:51 AM,39,89%,10,NE,19.6,0,,Overcast
2018,4,14,4/14/18,chi,9:34 AM,39,89%,3,NE,24.2,0,Rain,Light Rain
2018,4,14,4/14/18,chi,9:51 AM,39,89%,4,NE,27.6,0,Rain,Light Rain
2018,4,14,4/14/18,chi,10:22 AM,39,89%,5,NE,19.6,0,,Overcast
2018,4,14,4/14/18,chi,10:42 AM,39,89%,2,NE,25.3,0,,Light Drizzle
2018,4,14,4/14/18,chi,10:51 AM,39,89%,2,NE,18.4,0,,Light Drizzle
2018,4,14,4/14/18,chi,11:51 AM,39,89%,2.5,NE,20.7,0.01,,Light Drizzle
2018,4,14,4/14/18,chi,12:51 PM,37.9,89%,2,NE,24.2,0,,Light Drizzle
2018,4,14,4/14/18,chi,1:51 PM,37.9,89%,2,NE,25.3,0,,Light Drizzle
2018,4,14,4/14/18,chi,2:51 PM,37.9,89%,2.5,NE,21.9,0,,Light Drizzle
2018,4,14,4/14/18,chi,3:51 PM,37,89%,2.5,NE,24.2,0,,Light Drizzle
2018,4,14,4/14/18,chi,4:51 PM,36,89%,2.5,NE,24.2,0,,Light Drizzle
2018,4,14,4/14/18,chi,5:30 PM,36,89%,3,ENE,27.6,0.01,Rain,Light Rain
2018,4,14,4/14/18,chi,5:51 PM,36,86%,10,ENE,26.5,0.01,Rain,Light Rain
2018,4,14,4/14/18,chi,6:51 PM,36,86%,9,ENE,17.3,0.02,Rain,Light Rain
2018,4,14,4/14/18,chi,7:51 PM,36,89%,10,ENE,16.1,0.02,Rain,Light Rain
2018,4,14,4/14/18,chi,8:51 PM,36,86%,10,ENE,19.6,,Rain,Light Rain
2018,4,14,4/14/18,chi,9:51 PM,36,89%,3,ENE,19.6,0.04,Rain,Heavy Rain
2018,4,14,4/14/18,chi,10:11 PM,36,89%,5,ENE,20.7,0.18,Rain,Light Rain
2018,4,14,4/14/18,chi,10:51 PM,36,89%,10,ENE,17.3,0.18,,Overcast
2018,4,14,4/14/18,chi,11:31 PM,36,86%,4,ENE,18.4,0.01,Rain,Light Rain
2018,4,14,4/14/18,chi,11:51 PM,36,89%,4,ENE,13.8,0.07,Rain,Rain
2018,4,15,4/15/18,chi,12:11 AM,36,89%,5,NE,16.1,0.08,Rain,Rain
2018,4,15,4/15/18,chi,12:51 AM,36,89%,5,NE,18.4,0.11,,Light Drizzle
2018,4,15,4/15/18,chi,1:09 AM,36,89%,4,NE,18.4,0.02,,Light Drizzle
2018,4,15,4/15/18,chi,1:51 AM,35.1,92%,4,NE,18.4,0.08,Rain,Light Rain
2018,4,15,4/15/18,chi,2:51 AM,35.1,89%,4,NE,19.6,0.03,Rain,Light Rain
2018,4,15,4/15/18,chi,3:19 AM,35.1,89%,5,NE,20.7,0.01,Rain,Light Rain
2018,4,15,4/15/18,chi,3:51 AM,35.1,89%,5,NE,19.6,0.03,Rain,Light Rain
2018,4,15,4/15/18,chi,4:51 AM,35.1,89%,8,NE,17.3,0.04,Rain,Light Rain
2018,4,15,4/15/18,chi,5:51 AM,35.1,89%,5,NE,17.3,0.06,Rain,Light Rain
2018,4,15,4/15/18,chi,5:56 AM,34,92%,4,NE,18.4,0.01,Rain,Rain
2018,4,15,4/15/18,chi,6:51 AM,34,89%,6,ENE,15,0.08,Rain,Light Rain
2018,4,15,4/15/18,chi,7:08 AM,34,89%,4,ENE,19.6,0.02,Rain,Light Rain
2018,4,15,4/15/18,chi,7:51 AM,34,89%,4,ENE,17.3,0.05,Rain,Light Rain
2018,4,15,4/15/18,chi,8:51 AM,34,89%,4,ENE,19.6,0.11,Rain,Rain
2018,4,15,4/15/18,chi,9:51 AM,34,89%,4,NE,16.1,0.11,Rain,Rain
2018,4,15,4/15/18,chi,10:29 AM,34,89%,6,ENE,12.7,0.04,Rain,Rain
2018,4,15,4/15/18,chi,10:51 AM,34,89%,10,ENE,12.7,0.04,Rain,Light Rain
2018,4,15,4/15/18,chi,11:18 AM,34,89%,5,NE,10.4,0.01,Rain,Light Rain
2018,4,15,4/15/18,chi,11:51 AM,34,92%,5,NE,10.4,0.04,Rain,Light Rain
2018,4,15,4/15/18,chi,11:58 AM,35.1,89%,5,NE,10.4,0.01,Rain,Light Rain
2018,4,15,4/15/18,chi,12:05 PM,35.1,89%,3,NE,11.5,0.01,Rain,Light Rain
2018,4,15,4/15/18,chi,12:22 PM,35.1,92%,3,NE,11.5,0.01,Snow,Light Snow
2018,4,15,4/15/18,chi,12:51 PM,36,89%,4,NE,10.4,0.01,Snow,Light Snow
2018,4,15,4/15/18,chi,1:07 PM,36,89%,6,NE,10.4,0,,Light Drizzle
2018,4,15,4/15/18,chi,1:21 PM,36,89%,10,NNE,12.7,0,,Light Drizzle
2018,4,15,4/15/18,chi,1:51 PM,37,89%,10,NE,11.5,0,,Overcast
2018,4,15,4/15/18,chi,2:19 PM,37,89%,10,NE,11.5,0,Snow,Light Snow
2018,4,15,4/15/18,chi,2:51 PM,36,86%,8,NNE,9.2,0,Snow,Light Snow
2018,4,15,4/15/18,chi,3:07 PM,37,82%,8,NE,8.1,0,Snow,Light Drizzle
2018,4,15,4/15/18,chi,3:51 PM,36,86%,7,N,9.2,0,,Light Drizzle
2018,4,15,4/15/18,chi,4:51 PM,35.1,89%,7,N,11.5,0.01,Snow,Light Snow
2018,4,15,4/15/18,chi,5:16 PM,35.1,89%,6,NNW,12.7,0,Snow,Light Snow
2018,4,15,4/15/18,chi,5:41 PM,35.1,89%,5,NNW,13.8,0,Snow,Light Drizzle
2018,4,15,4/15/18,chi,5:51 PM,35.1,89%,5,NNW,10.4,0,Snow,Light Drizzle
2018,4,15,4/15/18,chi,5:54 PM,35.1,89%,2,NNW,10.4,0,Snow,Light Drizzle
2018,4,15,4/15/18,chi,6:41 PM,35.1,89%,3,NW,11.5,0,Snow,Light Drizzle
2018,4,15,4/15/18,chi,6:51 PM,35.1,89%,3,NNW,11.5,0,Snow,Light Snow
2018,4,15,4/15/18,chi,7:51 PM,34,85%,5,NNW,11.5,0,Snow,Light Drizzle
2018,4,15,4/15/18,chi,8:19 PM,33.1,89%,8,NW,12.7,0,Snow,Light Snow
2018,4,15,4/15/18,chi,8:51 PM,33.1,85%,10,NNW,12.7,0,Snow,Light Snow
2018,4,15,4/15/18,chi,9:32 PM,32,88%,4,NW,10.4,0.01,Snow,Light Snow
2018,4,15,4/15/18,chi,9:51 PM,30.9,89%,2.5,WNW,10.4,0.02,Snow,Light Snow
2018,4,15,4/15/18,chi,10:16 PM,30.9,85%,1.5,WNW,13.8,0.01,Snow,Light Snow
2018,4,15,4/15/18,chi,10:42 PM,30,88%,2.5,WNW,13.8,0.02,Snow,Light Snow
2018,4,15,4/15/18,chi,10:51 PM,30,88%,2.5,WNW,13.8,0.02,Snow,Light Snow
2018,4,15,4/15/18,chi,11:17 PM,28.9,89%,3,WNW,17.3,0,Snow,Light Snow
2018,4,15,4/15/18,chi,11:51 PM,28.9,82%,5,WNW,12.7,0,Snow,Light Snow
2018,4,16,4/16/18,chi,12:51 AM,28,85%,5,WNW,11.5,0.01,Snow,Light Snow
2018,4,16,4/16/18,chi,1:51 AM,28,81%,5,WNW,13.8,0,Snow,Light Snow
2018,4,16,4/16/18,chi,2:51 AM,28,81%,5,WNW,13.8,0,Snow,Light Snow
2018,4,16,4/16/18,chi,3:51 AM,28,81%,5,W,13.8,0,Snow,Light Snow
2018,4,16,4/16/18,chi,4:07 AM,27,85%,4,W,12.7,0,Snow,Light Snow
2018,4,16,4/16/18,chi,4:51 AM,27,85%,4,WNW,16.1,0,Snow,Light Snow
2018,4,16,4/16/18,chi,5:17 AM,28,78%,5,WNW,12.7,0,Snow,Light Snow
2018,4,16,4/16/18,chi,5:51 AM,28,81%,6,WNW,13.8,0,Snow,Light Snow
2018,4,16,4/16/18,chi,6:51 AM,28,81%,7,WNW,13.8,0,Snow,Light Snow
2018,4,16,4/16/18,chi,7:36 AM,28,81%,3,WNW,13.8,0,Snow,Light Snow
2018,4,16,4/16/18,chi,7:51 AM,28,81%,3,WNW,12.7,0,Snow,Light Snow
2018,4,16,4/16/18,chi,8:37 AM,28,81%,2.5,WNW,12.7,0,Snow,Light Snow
2018,4,16,4/16/18,chi,8:51 AM,28.9,78%,2,WNW,15,0,Snow,Light Snow
2018,4,16,4/16/18,chi,9:34 AM,28.9,78%,1.2,WNW,16.1,0.01,Snow,Light Snow
2018,4,16,4/16/18,chi,9:51 AM,28.9,78%,2,WNW,17.3,0.01,Snow,Light Snow
2018,4,16,4/16/18,chi,10:51 AM,30,75%,10,NW,15,0,,Overcast
2018,4,16,4/16/18,chi,11:51 AM,30.9,72%,10,WNW,16.1,,,Overcast
2018,4,16,4/16/18,chi,12:51 PM,32,73%,9,WNW,17.3,0,Snow,Light Snow
2018,4,16,4/16/18,chi,1:51 PM,33.1,70%,10,WNW,16.1,0,,Overcast
2018,4,16,4/16/18,chi,2:51 PM,33.1,70%,10,W,16.1,,,Overcast
2018,4,16,4/16/18,chi,3:33 PM,33.1,70%,10,WNW,16.1,,,Overcast
2018,4,16,4/16/18,chi,3:51 PM,34,67%,10,NW,16.1,,,Overcast
2018,4,16,4/16/18,chi,4:28 PM,34,64%,10,WNW,16.1,,,Overcast
2018,4,16,4/16/18,chi,4:51 PM,34,64%,10,WNW,15,,,Overcast
2018,4,16,4/16/18,chi,5:51 PM,34,64%,10,WNW,15,,,Overcast
2018,4,16,4/16/18,chi,6:51 PM,34,64%,10,W,15,,,Overcast
2018,4,16,4/16/18,chi,7:51 PM,34,64%,10,WNW,15,,,Overcast
2018,4,16,4/16/18,chi,8:51 PM,34,67%,10,WNW,17.3,0,Snow,Light Snow
2018,4,16,4/16/18,chi,9:51 PM,33.1,66%,9,WNW,13.8,0,Snow,Light Snow
2018,4,16,4/16/18,chi,10:51 PM,33.1,64%,9,WNW,15,0,Snow,Light Snow
2018,4,16,4/16/18,chi,11:51 PM,32,66%,9,WNW,13.8,0,Snow,Light Snow
2018,4,17,4/17/18,chi,12:51 AM,32,64%,10,W,12.7,0,,Overcast
2018,4,17,4/17/18,chi,1:51 AM,32,64%,10,WNW,11.5,,,Overcast
2018,4,17,4/17/18,chi,2:51 AM,30.9,64%,10,WNW,15,,,Overcast
2018,4,17,4/17/18,chi,3:51 AM,30,66%,10,WNW,11.5,,,Partly Cloudy
2018,4,17,4/17/18,chi,4:51 AM,30,69%,10,W,9.2,,,Mostly Cloudy
2018,4,17,4/17/18,chi,5:51 AM,30,69%,10,W,8.1,,,Mostly Cloudy
2018,4,17,4/17/18,chi,6:51 AM,30.9,67%,10,WNW,12.7,,,Mostly Cloudy
2018,4,17,4/17/18,chi,7:51 AM,30.9,64%,10,NW,20.7,,,Scattered Clouds
2018,4,17,4/17/18,chi,8:51 AM,33.1,59%,10,NW,21.9,,,Mostly Cloudy
2018,4,17,4/17/18,chi,9:51 AM,33.1,54%,10,NNW,19.6,,,Mostly Cloudy
2018,4,17,4/17/18,chi,10:51 AM,35.1,54%,10,NNW,18.4,,,Mostly Cloudy
2018,4,17,4/17/18,chi,11:51 AM,37,50%,10,NNW,16.1,,,Mostly Cloudy
2018,4,17,4/17/18,chi,12:51 PM,37.9,51%,10,NW,10.4,,,Mostly Cloudy
2018,4,17,4/17/18,chi,1:51 PM,39.9,47%,10,WNW,10.4,,,Mostly Cloudy
2018,4,17,4/17/18,chi,2:51 PM,41,45%,10,W,9.2,,,Scattered Clouds
2018,4,17,4/17/18,chi,3:51 PM,43,42%,10,NW,11.5,,,Scattered Clouds
2018,4,17,4/17/18,chi,4:51 PM,43,43%,10,WNW,6.9,,,Scattered Clouds
2018,4,17,4/17/18,chi,5:51 PM,43,42%,10,NNW,6.9,,,Partly Cloudy
